# Method: BordaCount
# Rank ItemID Score
1 873642 172.000000
2 27585 165.000000
3 1148597 159.000000
4 32656 151.000000
5 855587 132.000000
6 556810 125.000000
7 418912 106.000000
8 90132 99.000000
9 909051 97.000000
10 958706 96.000000
11 754478 91.000000
12 574475 90.000000
13 176704 83.000000
14 739622 83.000000
15 176391 68.000000
16 760831 65.000000
17 803164 54.000000
18 110905 34.000000
19 5195 25.000000
20 15452 5.000000
